brid	AVERAGE
Brahy.D01G0108800	1.254793315
Brahy.D03G0559500	-1.793745361
Brahy.D02G0251400	-2.954157964
Brahy.D01G0133900	-0.570624899
Brahy.S03G0250600	-0.093387709
Brahy.D01G0404900	-1.485566245
Brahy.D05G0123600	1.41611917
Brahy.D02G0588100	0.035804191
Brahy.S08G0264600	1.227630981
Brahy.S02G0419000	-1.380099372
Brahy.S08G0268600	2.169168242
Brahy.S09G0228700	-1.358078042
Brahy.D04G0104100	-1.899014771
Brahy.D04G0580900	1.11032746
Brahy.S03G0038300	-1.570281292
Brahy.D01G0236300	-1.618633782
Brahy.S03G0079000	-1.523319792
Brahy.S09G0274300	-2.491260183
Brahy.S06G0200600	-2.134801333
Brahy.D03G0348000	2.157107366
Brahy.D02G0408100	1.215762682
Brahy.S04G0149600	-1.333517542
Brahy.S02G0269300	-1.573957475
Brahy.S05G0098900	-1.538071752
Brahy.D02G0070200	1.259264822
Brahy.S07G0114500	1.939974463
Brahy.D03G0134500	1.475140038
Brahy.S02G0242500	-0.272400569
Brahy.D03G0732500	-2.548339991
Brahy.D01G0671200	1.155442906
Brahy.S05G0198200	-2.822060357
Brahy.D03G0686000	1.191169714
Brahy.D03G0314700	-2.168012107
Brahy.S03G0183900	1.238002077
Brahy.D02G0826800	1.354436117
Brahy.D02G0554800	-1.528612277
Brahy.D01G0054100	1.98195956
Brahy.D02G0762400	1.2770021
Brahy.S06G0136000	1.27565076
Brahy.D02G0347700	1.35913524
Brahy.D03G0731200	-1.691517444
Brahy.D01G0177800	-2.568093372
Brahy.D03G0669200	1.494595736
Brahy.S09G0211000	-1.120226289
Brahy.D04G0650800	1.212755903
Brahy.D05G0026500	-3.381614504
Brahy.S05G0085400	-1.507220817
Brahy.D03G0584000	2.092253773
Brahy.S01G0129100	-1.39668892
Brahy.S09G0209600	-2.715775746
Brahy.S02G0288200	-1.623889921
Brahy.D01G1047900	-0.191163143
Brahy.D02G0757100	-1.671157877
Brahy.S08G0055900	-1.167679144
Brahy.S05G0055300	1.344529252
Brahy.D03G0655700	-1.627623284
Brahy.D02G0731600	-3.303360953
Brahy.D03G0402200	1.317811935
Brahy.D01G0350000	-1.396782427
Brahy.S01G0405000	1.373829319
Brahy.S02G0211900	-1.7043412
Brahy.S04G0092000	-1.740849896
Brahy.S05G0034600	1.35172225
Brahy.S09G0084200	-1.340374061
Brahy.D02G0332400	-1.722489687
Brahy.D02G0549800	-1.365686273
Brahy.D03G0307900	1.257297352
Brahy.S09G0188000	-1.223604952
Brahy.D05G0186900	-1.831985449
Brahy.S04G0110800	-1.597036733
Brahy.D04G0184600	1.153900281
Brahy.D02G0836000	-1.844454806
Brahy.D01G0074500	1.73443222
Brahy.S03G0263200	2.064274744
Brahy.S07G0070000	1.225834218
Brahy.S10G0089900	-1.924355627
Brahy.D04G0518400	1.144953902
Brahy.S02G0405600	1.289411645
Brahy.D03G0789200	-1.68366579
Brahy.S09G0046900	1.408755407
Brahy.D03G0408800	1.28714342
Brahy.S07G0031800	-0.00389231
Brahy.D03G0601000	-1.92966911
Brahy.D02G0580800	1.416833881
Brahy.S07G0228000	-1.368723319
Brahy.D03G0797700	-1.316968793
Brahy.S06G0090800	-1.231104593
Brahy.D02G0537100	-1.586437784
Brahy.S07G0198000	-2.096589736
Brahy.D03G0546000	-0.694827979
Brahy.S07G0240600	1.496294253
Brahy.D03G0362200	-1.154152052
Brahy.D01G0902500	-1.704386898
Brahy.S08G0053700	-1.489183858
Brahy.S01G0377600	1.247550468
Brahy.D01G0984700	1.153258902
Brahy.S04G0270800	-1.969905072
Brahy.S02G0350900	1.205472572
Brahy.S09G0189600	-2.021643875
Brahy.S06G0229500	1.09188722
Brahy.S01G0063600	-1.255386372
Brahy.S09G0161300	-1.266186283
Brahy.D01G0327100	-1.562853061
Brahy.S06G0195500	-2.17731035
Brahy.S02G0221300	-1.899273965
Brahy.D02G0370000	-1.522637322
Brahy.D02G0673800	-1.855970841
Brahy.S02G0198600	-2.983176548
Brahy.S02G0194400	-0.006780025
Brahy.D03G0598200	-1.59412473
Brahy.S08G0123000	1.450261829
Brahy.S07G0256500	-1.643712328
Brahy.D04G0392700	-0.120330873
Brahy.S06G0117800	-1.216551375
Brahy.D05G0308000	1.503864584
Brahy.D03G0516900	-1.377626468
Brahy.S01G0205700	1.319761752
Brahy.S01G0150500	1.283690639
Brahy.D01G0494800	1.893802969
Brahy.D04G0575000	-2.144887228
Brahy.S10G0171900	-1.122336981
Brahy.S02G0271000	-1.21306404
Brahy.D01G0102300	2.165923187
Brahy.S01G0002800	-1.528458576
Brahy.S04G0319700	-1.502116786
Brahy.D01G0179100	1.097846981
Brahy.S02G0376000	1.285974831
Brahy.S08G0046700	-1.780052584
Brahy.S04G0349800	-1.274373088
Brahy.D03G0720200	-2.59953406
Brahy.D03G0288200	2.000492311
Brahy.S03G0076200	-1.092581265
Brahy.S03G0020200	-1.759622133
Brahy.D01G0857200	-1.425109873
Brahy.D02G0040600	1.264419486
Brahy.D04G0583800	0.345604581
Brahy.D04G0059100	-2.813414121
Brahy.S02G0336600	0.514772895
Brahy.D02G0162000	1.744974314
Brahy.D01G0772000	-2.195856137
Brahy.S05G0072400	2.366399554
Brahy.D01G0773000	-1.844490916
Brahy.S02G0041600	0.008366636
Brahy.S01G0217300	1.5169444
Brahy.D01G0264300	-0.272240696
Brahy.D02G0269800	-1.83764549
Brahy.S06G0142800	-1.13998388
Brahy.D02G0193100	-1.737110958
Brahy.D03G0132000	-1.473953339
Brahy.D01G0812400	-0.558035892
Brahy.D01G0659500	-2.062875134
Brahy.D03G0738900	1.989256715
Brahy.S02G0236900	-2.387629792
Brahy.D04G0401800	-2.091551729
Brahy.S05G0131000	-2.164508625
Brahy.S02G0168300	0.961865093
Brahy.D03G0470200	-1.574659497
Brahy.S02G0243000	1.320368451
Brahy.D03G0112800	-2.310067632
Brahy.S09G0056700	-1.616464468
Brahy.S10G0146500	1.16447628
Brahy.D01G0057700	-1.130165562
Brahy.S09G0210600	-1.498968969
Brahy.S03G0250500	-1.559387432
Brahy.D03G0384900	-2.264459794
Brahy.S07G0125600	1.16036998
Brahy.S04G0359400	1.65228531
Brahy.S01G0175400	1.334424112
Brahy.D01G0819500	2.364453896
Brahy.S09G0230700	-2.022870071
Brahy.D05G0089300	1.224699565
Brahy.D01G0170700	-0.642352133
Brahy.S10G0004700	-1.701274731
Brahy.S01G0241300	-1.791776324
Brahy.D01G0722500	-1.906993447
Brahy.S08G0115000	1.21853669
Brahy.S04G0249000	-0.059213191
Brahy.S05G0275900	1.215999865
Brahy.S09G0077600	1.317135333
Brahy.S02G0248400	1.138820996
Brahy.S10G0176200	-1.437538926
Brahy.S05G0065800	1.206900947
Brahy.D02G0375100	1.322144043
Brahy.S03G0068800	-1.4000377
Brahy.D01G0668500	-0.139373664
Brahy.D03G0498900	-1.17552646
Brahy.D03G0756900	-0.083767207
Brahy.D02G0725700	1.141082135
Brahy.D03G0318100	-1.677068253
Brahy.D05G0338300	1.419823905
Brahy.D05G0355200	-1.471362532
Brahy.S05G0051100	-2.549316885
Brahy.S06G0073000	-0.114921574
Brahy.S07G0097600	-2.854960941
Brahy.S08G0232600	-1.463820668
Brahy.S04G0284000	-1.802416189
Brahy.D03G0087500	-2.242034976
Brahy.D02G0599000	1.229843549
Brahy.S06G0070600	-1.872039085
Brahy.D01G0038700	0.022336585
Brahy.D03G0476400	-0.229624819
Brahy.D03G0417300	1.222071251
Brahy.S03G0180700	1.761488214
Brahy.S10G0107500	-1.526569848
Brahy.D04G0436200	-1.588452438
Brahy.S07G0096700	1.377519959
Brahy.D03G0515000	-1.823284775
Brahy.D02G0233300	1.212413698
Brahy.S01G0416600	-0.053023283
Brahy.S07G0120100	-0.110221192
Brahy.D03G0656600	1.433224946
Brahy.S02G0363100	-2.316768262
Brahy.S10G0141500	-2.543309023
Brahy.D01G0979200	-1.97027678
Brahy.S09G0247400	1.901815949
Brahy.D03G0502900	-1.640398857
Brahy.S03G0273200	-1.58266329
Brahy.D04G0268700	-1.306048507
Brahy.D01G0940500	2.097548574
Brahy.D03G0722700	1.203605938
Brahy.D05G0163700	1.18962734
Brahy.D02G0500500	-1.512361463
Brahy.D04G0083600	-1.281836237
Brahy.D03G0488100	-2.001792144
Brahy.S10G0202700	1.752355306
Brahy.D01G0202900	1.205860486
Brahy.S08G0047100	-1.340864812
Brahy.S03G0198500	1.284822526
Brahy.D04G0621600	-1.414364715
Brahy.S03G0311700	-1.245263179
Brahy.S04G0099300	-2.126415974
Brahy.S10G0175700	2.160252019
Brahy.D05G0205200	-1.879377919
Brahy.D03G0777200	1.160039885
Brahy.S03G0315100	-0.277000447
Brahy.D04G0389900	-0.119481639
Brahy.D01G0682700	-2.103898267
Brahy.D02G0391600	-1.718457797
Brahy.S09G0210400	1.358465925
Brahy.S02G0131900	1.16094045
Brahy.D02G0421600	-2.013750679
Brahy.S03G0203000	-2.420302332
Brahy.S01G0361700	-0.008670748
Brahy.S06G0089200	-2.204038321
Brahy.S02G0373600	-1.277610967
Brahy.S08G0108800	-1.766041913
Brahy.D02G0836100	-2.371205294
Brahy.D04G0073400	0.051420843
Brahy.S09G0242200	1.241582127
Brahy.D04G0225300	-1.285984478
Brahy.D03G0305200	1.976602859
Brahy.S05G0094200	-1.626102902
Brahy.D01G0606800	-3.086531693
Brahy.D05G0365300	-0.101728428
Brahy.S08G0259400	-2.215588512
Brahy.S02G0144700	-2.269966533
Brahy.S10G0219000	1.159758264
Brahy.D02G0093400	-2.359087627
Brahy.D01G0123800	-1.185497519
Brahy.S01G0081300	-1.194802388
Brahy.D02G0729900	1.557444454
Brahy.S01G0186400	-1.70629523
Brahy.S01G0164000	-1.849293317
Brahy.D01G0574600	-2.001622273
Brahy.S01G0395900	1.154362341
Brahy.S08G0062900	-2.160255851
Brahy.S09G0288500	-1.445510746
Brahy.D02G0563400	1.090971485
Brahy.S10G0103700	-0.999939101
Brahy.S04G0162200	1.282766969
Brahy.D01G0147400	1.41673637
Brahy.D04G0171100	1.744911793
Brahy.D01G0672900	-1.972790015
Brahy.D03G0679200	-1.383191278
Brahy.S05G0253200	-1.255083306
Brahy.S04G0107800	1.980512907
Brahy.D03G0147500	1.410084844
Brahy.S02G0323900	-1.300115695
Brahy.D03G0442600	-2.14491881
Brahy.D04G0589300	-2.000356718
Brahy.S08G0221400	-1.216705362
Brahy.S01G0326200	1.239008847
Brahy.S02G0379500	1.405356784
Brahy.D01G0004700	-1.678282125
Brahy.D03G0561200	-1.35048536
Brahy.D01G0858700	1.084888166
Brahy.D02G0338200	-1.337538458
Brahy.D02G0763000	-1.136351197
Brahy.S04G0284300	-1.566087566
Brahy.S07G0180600	1.147520456
Brahy.D02G0710300	1.745317042
Brahy.S03G0333500	-1.200738942
Brahy.D01G0384300	-1.223388811
Brahy.S04G0042500	1.378430013
Brahy.D03G0142200	1.538688368
Brahy.S09G0270900	-1.251257192
Brahy.D02G0753800	-0.551176419
Brahy.S09G0080000	-2.129070692
Brahy.D01G0782000	-1.219955112
Brahy.S04G0228500	1.167902037
Brahy.D01G0015400	-1.287594916
Brahy.S08G0245800	-1.079439582
Brahy.S04G0016500	-1.738494204
Brahy.D02G0094100	-1.383480438
Brahy.S02G0048300	1.097789447
Brahy.D01G0689900	-2.503258196
Brahy.D04G0185000	-2.006344765
Brahy.S03G0234600	1.119330558
Brahy.S08G0049100	1.24875685
Brahy.D01G0047900	1.318111716
Brahy.S06G0194900	-1.317274241
Brahy.S03G0289900	0.117139689
Brahy.S01G0380000	0.141603623
Brahy.S05G0223900	1.589359715
Brahy.D04G0429500	-1.933892178
Brahy.S08G0163800	-2.189599023
Brahy.S01G0414000	2.574569264
Brahy.D02G0510700	-1.228322981
Brahy.S01G0304300	1.304479854
Brahy.S02G0182200	1.239781641
Brahy.D05G0125700	-2.007480301
Brahy.D04G0051400	1.154568781
Brahy.S01G0277800	-0.134718748
Brahy.D05G0253600	-1.315070898
Brahy.S08G0080900	-1.934172422
Brahy.S06G0128600	1.706337205
Brahy.S04G0239500	1.247637834
Brahy.S01G0416500	-2.487120637
Brahy.D02G0702400	-1.442179829
Brahy.D02G0739100	-1.230229206
Brahy.S05G0121000	1.481596524
Brahy.D04G0074300	-1.334737897
Brahy.S05G0167400	-1.167975251
Brahy.D01G0903100	1.895842708
Brahy.S07G0198200	-1.323468939
Brahy.S04G0266500	-1.793066727
Brahy.S04G0074500	1.090867343
Brahy.S09G0079000	1.13730552
Brahy.S05G0310000	-1.360991132
Brahy.D03G0688800	-1.864093256
Brahy.S10G0075300	-1.257483651
Brahy.S03G0226500	-3.715411295
Brahy.D01G0916100	-1.239747178
Brahy.D02G0762300	-1.881377831
Brahy.S03G0172400	-1.485631352
Brahy.D01G0951800	1.106175007
Brahy.S02G0167300	-1.824706449
Brahy.S01G0286700	1.533386973
Brahy.S06G0079100	1.788747866
Brahy.D02G0192900	1.066774644
Brahy.S08G0184300	-2.118515626
Brahy.D02G0026700	1.411596392
Brahy.D01G0772300	1.107095694
Brahy.D05G0121600	-2.103462583
Brahy.S10G0091900	1.108500996
Brahy.D05G0135900	-0.86716454
Brahy.S09G0111900	1.14906655
Brahy.S02G0005900	-0.882381622
Brahy.D04G0002500	-1.184195329
Brahy.S08G0001500	-1.596594747
Brahy.S08G0187400	-1.755678907
Brahy.D02G0814700	-1.282012853
Brahy.D04G0414100	1.239100389
Brahy.S02G0117400	2.173804231
Brahy.D05G0333700	1.096051481
Brahy.S08G0035600	-1.732197053
Brahy.S06G0114700	1.696391992
Brahy.S01G0066700	-0.106416499
Brahy.D03G0566600	1.925574511
Brahy.D03G0489600	0.162635163
Brahy.D03G0386600	0.249748717
Brahy.S02G0304800	1.450553163
Brahy.D04G0439100	-3.40646009
Brahy.S03G0182900	-1.300048056
Brahy.S04G0296400	1.600925534
Brahy.D05G0222400	-1.166583125
Brahy.D02G0436800	1.606583989
Brahy.D05G0358600	2.05887559
Brahy.D04G0617700	-1.379469093
Brahy.D03G0367600	0.077188639
Brahy.S06G0247800	-1.189562927
Brahy.D02G0546300	1.231185316
Brahy.S03G0262000	-1.663929546
Brahy.D02G0642400	-1.210083487
Brahy.S04G0011800	-2.073657927
Brahy.S02G0140200	-0.678370386
Brahy.D01G0215200	1.156312912
Brahy.D01G1035900	1.098332679
Brahy.D01G1012500	-1.897539368
Brahy.D03G0036400	1.316779051
Brahy.D01G0596800	1.206994284
Brahy.S06G0001200	-1.632809795
Brahy.S01G0319800	-1.132350323
Brahy.S08G0195300	-1.414908413
Brahy.S08G0256900	-1.261631726
Brahy.D02G0655400	1.863139689
Brahy.S04G0250000	1.429236948
Brahy.D03G0086300	-0.348041558
Brahy.D03G0639400	1.493626755
Brahy.S04G0085500	-1.2215051
Brahy.S05G0095700	-0.486611969
Brahy.S07G0260600	1.183189736
Brahy.D04G0316000	1.033802817
Brahy.S05G0160300	1.23281774
Brahy.S05G0230000	-1.427127659
Brahy.D01G0645000	-1.608556937
Brahy.S04G0352000	1.084608233
Brahy.D03G0635500	1.838016995
Brahy.D01G0111200	-1.363141081
Brahy.S01G0117000	-0.394316704
Brahy.S10G0033500	1.138105012
Brahy.S08G0159400	-2.278722878
Brahy.S09G0245800	-1.258030251
Brahy.S01G0048700	-2.013905376
Brahy.S03G0277900	1.26097706
Brahy.D03G0695800	1.257635523
Brahy.D01G0722800	1.299154691
Brahy.S01G0279100	-1.973981607
Brahy.S08G0132200	1.146251009
Brahy.S10G0195400	1.324644197
Brahy.D03G0751700	1.055415225
Brahy.D01G1056100	-1.116899332
Brahy.S02G0284100	1.07650503
Brahy.D04G0347600	-1.208839015
Brahy.S09G0271700	-1.120337016
Brahy.D05G0050300	-3.530904002
Brahy.D04G0128800	1.111895815
Brahy.D03G0690900	1.081655649
Brahy.D02G0802700	-1.181487357
Brahy.D02G0432400	-1.72572079
Brahy.S02G0313100	-1.73297387
Brahy.D02G0753500	-1.369750467
Brahy.S07G0266200	1.283869896
Brahy.S06G0166500	1.19647098
Brahy.D02G0319000	-1.235531561
Brahy.D04G0252300	-0.040234865
Brahy.S02G0084500	-2.0839492
Brahy.S04G0271500	-2.324811617
Brahy.S04G0007700	-1.232185381
Brahy.D01G0296500	-1.090826353
Brahy.D01G0977500	-3.295968667
Brahy.S07G0215300	-1.061169448
Brahy.S03G0285000	1.213102165
Brahy.D01G0015100	1.743412418
Brahy.D01G1053400	-1.88266365
Brahy.D04G0124900	1.52109068
Brahy.S07G0108600	-1.889423769
Brahy.S08G0127700	1.09240321
Brahy.D01G0881200	0.399349396
Brahy.S03G0314800	1.07749109
Brahy.D01G0812600	-2.415794869
Brahy.D02G0030700	1.31298667
Brahy.S03G0067500	-1.113508655
Brahy.D02G0264100	-1.466701766
Brahy.S10G0002600	-1.209002554
Brahy.D02G0710800	1.182084663
Brahy.S02G0124800	-1.770657804
Brahy.S05G0155900	-1.972227325
Brahy.D03G0515700	-1.335266936
Brahy.D05G0291800	1.204626278
Brahy.D04G0348000	-1.491921603
Brahy.D04G0342200	1.757350002
Brahy.S04G0171500	1.314653514
Brahy.D01G0242700	-0.03127743
Brahy.D01G0591000	-1.262450461
Brahy.S08G0264100	1.054396561
Brahy.S03G0282300	1.101000285
Brahy.D02G0553200	-0.267195113
Brahy.D02G0354100	-1.635754405
Brahy.D01G0743600	-1.105229501
Brahy.S01G0136800	1.307316114
Brahy.D04G0259900	-1.598454648
Brahy.D02G0501600	1.115974632
Brahy.D02G0314500	-1.738159477
Brahy.D01G0733400	-1.171366103
Brahy.S01G0205000	1.265219302
Brahy.D05G0164500	-3.246525936
Brahy.S04G0099500	-1.262604508
Brahy.S04G0055900	-0.275809974
Brahy.S09G0247900	-2.230365908
Brahy.S08G0108100	-1.075643983
Brahy.S06G0185600	1.735582226
Brahy.S04G0013600	1.313893153
Brahy.S03G0074600	-1.48435386
Brahy.D03G0775100	-1.663766906
Brahy.D03G0530500	1.15220633
Brahy.S04G0063000	1.181308771
Brahy.D03G0821300	1.965971483
Brahy.S05G0171800	-1.220337444
Brahy.D02G0251000	-0.01854785
Brahy.S06G0109200	1.396480719
Brahy.S07G0079200	-1.306766513
Brahy.S02G0157100	-2.559006287
Brahy.S03G0281800	-1.882144097
Brahy.D02G0078000	-2.139607185
Brahy.S04G0077300	1.179153558
Brahy.D02G0223200	-0.181584842
Brahy.D01G0239800	-1.159780869
Brahy.S02G0078500	-0.008818435
Brahy.S03G0252200	-1.518800397
Brahy.S03G0192100	0.0944004
Brahy.D01G0992400	-2.422223618
Brahy.D02G0836800	2.136979282
Brahy.D03G0175600	-1.116171785
Brahy.S09G0212200	-2.104212774
Brahy.S05G0319600	-1.109714997
Brahy.D04G0464800	1.025396563
Brahy.S10G0184800	-1.682525355
Brahy.D01G0429800	-1.060904158
Brahy.D01G0956800	-1.097020615
Brahy.D04G0472100	2.091505089
Brahy.D01G0965000	0.069991258
Brahy.D01G0911700	-1.166305567
Brahy.D03G0631500	-1.447450656
Brahy.D01G0615100	1.056589692
Brahy.D02G0022100	-1.751279302
Brahy.D01G1044000	-1.577147832
Brahy.D04G0042700	1.28721325
Brahy.S04G0275100	2.04128009
Brahy.D02G0723300	1.529433803
Brahy.D05G0352000	-0.072017234
Brahy.D02G0489100	1.266843503
Brahy.S09G0080100	-1.67336765
Brahy.S07G0226900	-2.03133473
Brahy.S04G0007800	-1.083126509
Brahy.S04G0102300	-0.707633902
Brahy.S05G0086700	-1.885671339
Brahy.S02G0070400	-1.691680877
Brahy.S06G0070000	-1.629173278
Brahy.S03G0156600	-1.373634247
Brahy.D01G0646600	-2.309964171
Brahy.S10G0138400	-1.591167693
Brahy.D01G0315100	1.050397151
Brahy.S02G0244800	1.073945217
Brahy.S04G0021900	-1.659972939
Brahy.S05G0235300	-0.439406958
Brahy.S04G0153700	1.10262557
Brahy.S02G0242300	1.288563106
Brahy.S08G0266900	-2.459376039
Brahy.S01G0266600	1.137150257
Brahy.S04G0178100	-2.13990539
Brahy.S02G0055200	-1.604926796
Brahy.D03G0657900	-1.038637102
Brahy.D01G0358700	1.13163802
Brahy.D04G0625600	1.195203703
Brahy.S04G0162900	-1.367074882
Brahy.S07G0102400	-1.477646034
Brahy.D02G0338600	-1.797466082
Brahy.D03G0656300	-1.931287649
Brahy.D03G0404800	-1.958104982
Brahy.D01G0984400	1.477301804
Brahy.S02G0092700	1.011068469
Brahy.D02G0811100	-1.903715146
Brahy.D02G0006300	-1.039472257
Brahy.S04G0165000	-1.431420576
Brahy.S05G0281400	-1.186658466
Brahy.D01G0246900	1.289921883
Brahy.D03G0773700	-1.668306894
Brahy.S03G0042000	-1.629598872
Brahy.D03G0316300	-2.000385907
Brahy.S04G0012700	1.322338596
Brahy.D01G0184300	-1.930232127
Brahy.S07G0081000	0.211861332
Brahy.S09G0211100	1.199778266
Brahy.D04G0086600	1.174952986
Brahy.D02G0302600	-2.060975044
Brahy.D01G0086000	2.805752765
Brahy.S08G0054400	-1.762212196
Brahy.D02G0219900	1.28284395
Brahy.D03G0530600	1.098859253
Brahy.D05G0346900	1.080155309
Brahy.D01G0074700	-1.74593265
Brahy.S03G0206600	-1.58391045
Brahy.S03G0078400	-1.442029024
Brahy.S09G0230900	1.30945233
Brahy.S04G0125600	-1.897528424
Brahy.D02G0405500	1.313599647
Brahy.S09G0150600	1.680479348
Brahy.S02G0120800	-0.56704993
Brahy.D03G0332100	-1.164411016
Brahy.S05G0134700	-1.210936645
Brahy.D04G0643000	1.094405694
Brahy.S04G0121200	0.266372841
Brahy.S06G0146200	1.472436595
Brahy.S03G0330400	1.198374398
Brahy.S08G0142200	-2.040885315
Brahy.D01G0679000	-1.6650775
Brahy.S03G0291100	-1.402274345
Brahy.S05G0060200	-1.486335762
Brahy.S01G0374300	-1.677111877
Brahy.D04G0633300	-1.802054587
Brahy.D01G0861700	-2.200243265
Brahy.S07G0089500	-2.423296948
Brahy.D05G0357800	1.074617016
Brahy.S08G0055000	-1.670349442
Brahy.S07G0233400	-1.115653103
Brahy.D04G0057900	-1.72226957
Brahy.S02G0291700	1.019853782
Brahy.D02G0816300	-1.457702961
Brahy.S02G0383100	-2.015381855
Brahy.D02G0136100	-1.721624584
Brahy.S03G0112300	1.080791501
Brahy.S09G0096300	1.226747719
Brahy.D02G0501800	1.086068293
Brahy.S03G0149200	-1.365000787
Brahy.S10G0109600	-1.079706522
Brahy.S03G0138600	2.494608385
Brahy.S02G0361400	-1.362716987
Brahy.D01G0747600	-1.068354681
Brahy.S08G0101600	-2.725557632
Brahy.S04G0049000	-2.508776836
Brahy.D04G0476900	-1.747598105
Brahy.S08G0115600	-1.245907048
Brahy.S06G0124600	-1.181966821
Brahy.D01G0054600	1.069549655
Brahy.D03G0569800	-3.991325096
Brahy.S08G0270000	-0.108104491
Brahy.D02G0181900	1.346924936
Brahy.D04G0010300	0.133648842
Brahy.D03G0820700	-2.025592451
Brahy.S01G0300600	-1.518117446
Brahy.S01G0277900	1.101177586
Brahy.D05G0113000	-1.547856883
Brahy.D02G0437700	-1.153309946
Brahy.S07G0075600	-1.951941549
Brahy.D03G0564800	-0.373933122
Brahy.S04G0024800	1.098382768
Brahy.D02G0612500	1.204149258
Brahy.S07G0254400	-1.282123723
Brahy.D03G0619300	1.598527649
Brahy.D05G0252400	1.471466321
Brahy.S08G0187300	-1.42341365
Brahy.S01G0165600	-1.538869105
Brahy.S07G0270900	1.665341744
Brahy.D02G0487300	-1.305895143
Brahy.D02G0453300	1.127466889
Brahy.D02G0207500	1.584090492
Brahy.D02G0108400	1.989275263
Brahy.D05G0080000	-1.166386561
Brahy.D01G0120200	-1.467097498
Brahy.S10G0143000	-1.911759425
Brahy.D01G0430500	-0.262408071
Brahy.S02G0006300	1.372086309
Brahy.S07G0003700	-1.847495532
Brahy.S01G0194400	-1.889998562
Brahy.D02G0478500	-1.809498617
Brahy.S04G0043500	-1.444270568
Brahy.D04G0466100	-1.063389496
Brahy.D02G0146700	1.075253283
Brahy.D03G0216800	-1.118201505
Brahy.D04G0388700	-1.588834719
Brahy.D02G0736100	-1.269178571
Brahy.D05G0198100	-1.127329275
Brahy.D03G0583600	1.22914411
Brahy.S03G0281200	-1.129380401
Brahy.D03G0138100	-1.08948288
Brahy.S02G0257600	-1.950888578
Brahy.S03G0152400	1.10880441
Brahy.D03G0430900	-2.530128902
Brahy.S02G0136800	-0.090212928
Brahy.D01G0332800	1.684561585
Brahy.D05G0176800	0.152966897
Brahy.D04G0447200	-1.266130976
Brahy.S09G0245000	-1.058475716
Brahy.S09G0006300	1.167262239
Brahy.D01G0073500	1.14419695
Brahy.D04G0400000	-1.046003314
Brahy.S03G0155000	-1.330695979
Brahy.D02G0614100	1.897217768
Brahy.S05G0107800	-1.105224223
Brahy.S01G0430100	-1.014333102
Brahy.D04G0063000	-2.860424512
Brahy.S04G0323500	1.474034893
Brahy.D01G0067100	1.292052905
Brahy.D02G0337800	1.060573046
Brahy.S04G0264000	-3.354179811
Brahy.D02G0153000	-1.658618629
Brahy.D02G0051900	1.07005665
Brahy.D03G0093900	-1.55774417
Brahy.D02G0779200	1.239252036
Brahy.S08G0043300	-1.362839792
Brahy.D01G0917200	1.047309411
Brahy.S03G0075500	-1.763965928
Brahy.S10G0168800	1.010035991
Brahy.S07G0120300	-1.219346041
Brahy.D04G0586900	-1.794689705
Brahy.D04G0081900	1.146201649
Brahy.D03G0584900	-0.075520175
Brahy.S10G0061300	-1.039913195
Brahy.D01G0331400	-1.876268584
Brahy.D03G0076500	-1.421110805
Brahy.D03G0221800	-1.570332495
Brahy.D05G0346600	1.126334661
Brahy.D01G0308100	-1.749158066
Brahy.S07G0239200	2.566464356
Brahy.S06G0189600	-2.462552219
Brahy.S03G0154000	-0.906766615
Brahy.D03G0662100	-1.670605734
Brahy.D05G0222200	-1.69752343
Brahy.S01G0325200	-1.940655783
Brahy.S08G0032200	-1.398121964
Brahy.S04G0012100	1.288288702
Brahy.D03G0802100	1.571849516
Brahy.D01G0989600	-1.1000602
Brahy.D03G0628800	-1.245733569
Brahy.D02G0180500	1.087442047
Brahy.D03G0325700	-1.672228147
Brahy.S02G0192700	-1.45509523
Brahy.D03G0252600	-1.086622527
Brahy.D03G0834000	1.074466497
Brahy.S01G0104400	1.615997502
Brahy.S08G0212800	-1.001557701
Brahy.D03G0772000	-0.230680592
Brahy.D02G0180400	-1.229310204
Brahy.S04G0246600	-1.03454713
Brahy.S05G0280600	1.29580151
Brahy.D02G0591500	1.528704657
Brahy.D01G0512100	-1.116829461
Brahy.S02G0241100	1.157625503
Brahy.D03G0042300	-1.598492834
Brahy.D03G0140500	-1.877063815
Brahy.D04G0506200	-1.157944138
Brahy.S04G0322200	-1.150802539
Brahy.D04G0043400	-1.104772754
Brahy.S01G0213100	-1.907113929
Brahy.D01G0686400	1.069671876
