nodeName	altName	nodeAttr[nodesPresent, ]
TRIDC1AG037970	NA	turquoise
TRIDC1AG030570	NA	turquoise
TRIDC6BG042500	NA	blue
TRIDC2AG075380	NA	turquoise
TRIDC7AG045690	NA	blue
TRIDC1BG027180	NA	blue
TRIDC2AG076230	NA	turquoise
TRIDC2BG011490	NA	yellow
TRIDC2BG002300	NA	turquoise
TRIDC1BG058840	NA	red
TRIDC5AG037150	NA	blue
TRIDC2AG067090	NA	turquoise
TRIDC2BG083700	NA	brown
TRIDC4BG013520	NA	blue
TRIDC6BG034100	NA	turquoise
TRIDC2BG040310	NA	yellow
TRIDC1BG011900	NA	turquoise
TRIDC5AG064740	NA	turquoise
TRIDC4AG025330	NA	blue
TRIDC4BG033680	NA	brown
TRIDC3BG044460	NA	brown
TRIDC7BG022020	NA	blue
TRIDC2BG033130	NA	blue
TRIDC2AG041200	NA	magenta
TRIDC1AG030220	NA	yellow
TRIDC4AG067070	NA	blue
TRIDC7AG046870	NA	turquoise
TRIDC2AG052770	NA	turquoise
TRIDC2BG071560	NA	turquoise
TRIDC1BG053700	NA	blue
TRIDC4BG058770	NA	turquoise
TRIDC1AG002630	NA	red
TRIDC6AG042780	NA	brown
TRIDC4AG072190	NA	blue
TRIDC4AG054110	NA	blue
TRIDC2AG064390	NA	turquoise
TRIDC7AG069060	NA	blue
TRIDC1BG053010	NA	turquoise
TRIDC2AG025750	NA	yellow
TRIDC7AG017800	NA	turquoise
TRIDC3BG041480	NA	blue
TRIDC7BG049800	NA	brown
TRIDC6AG022920	NA	blue
TRIDC6AG017980	NA	blue
TRIDC2AG027500	NA	green
TRIDC2BG019380	NA	blue
TRIDC7BG034840	NA	blue
TRIDC7BG017580	NA	turquoise
TRIDC6BG019490	NA	blue
TRIDC6BG064480	NA	blue
TRIDC5AG042230	NA	blue
TRIDC2BG060700	NA	magenta
TRIDC5BG015400	NA	turquoise
TRIDC3AG054290	NA	blue
TRIDC7BG042330	NA	blue
TRIDC3BG028180	NA	red
TRIDC7BG022280	NA	brown
TRIDC4BG061980	NA	blue
TRIDC4AG025810	NA	turquoise
TRIDC3AG060120	NA	blue
TRIDC1BG032110	NA	blue
TRIDC1AG026160	NA	blue
TRIDC1BG013150	NA	blue
TRIDC2AG078170	NA	blue
TRIDC2BG056620	NA	turquoise
TRIDC1BG011400	NA	blue
TRIDC3AG070450	NA	green
TRIDC4BG033590	NA	blue
TRIDC3BG016340	NA	blue
TRIDC5BG043300	NA	turquoise
TRIDC2BG003000	NA	blue
TRIDC4BG052530	NA	turquoise
TRIDC1AG052860	NA	turquoise
TRIDC1AG036160	NA	brown
TRIDC7AG044240	NA	blue
TRIDC6BG057780	NA	blue
TRIDC3BG046620	NA	turquoise
TRIDC7BG044910	NA	blue
TRIDC7BG076560	NA	turquoise
TRIDC3AG045430	NA	turquoise
TRIDC4AG023620	NA	brown
TRIDC4AG052560	NA	magenta
TRIDC2AG013160	NA	blue
TRIDC4BG012960	NA	blue
TRIDC5BG039560	NA	brown
TRIDC4BG045020	NA	blue
TRIDC3BG085630	NA	blue
TRIDC7BG033330	NA	blue
TRIDC5BG081770	NA	turquoise
TRIDC2AG025160	NA	turquoise
TRIDC5AG027890	NA	turquoise
TRIDC4BG011450	NA	turquoise
TRIDC3AG017680	NA	turquoise
TRIDC7BG011370	NA	turquoise
TRIDC7BG064300	NA	turquoise
TRIDC6BG052910	NA	blue
TRIDC7BG035550	NA	blue
TRIDC2AG002900	NA	turquoise
TRIDC7AG047580	NA	blue
TRIDC5AG056680	NA	blue
TRIDC2BG033760	NA	blue
TRIDC2AG050270	NA	blue
TRIDC7AG056780	NA	blue
TRIDC2BG040120	NA	turquoise
TRIDC1AG031140	NA	blue
TRIDC7BG006260	NA	blue
TRIDC5BG024330	NA	blue
TRIDC5AG030020	NA	blue
TRIDC2BG048640	NA	blue
TRIDC5AG072970	NA	turquoise
TRIDC2AG048640	NA	blue
TRIDC5AG067900	NA	blue
TRIDC4BG029060	NA	blue
TRIDC2BG042550	NA	blue
TRIDC3AG045490	NA	blue
TRIDC4AG031730	NA	turquoise
TRIDC3AG035200	NA	brown
TRIDC2AG038510	NA	blue
TRIDC6BG015380	NA	blue
TRIDC3BG076740	NA	blue
TRIDC5AG006920	NA	turquoise
TRIDC6AG048440	NA	blue
TRIDC2AG023160	NA	blue
TRIDC2AG068640	NA	turquoise
TRIDC5BG053270	NA	turquoise
TRIDC6AG018240	NA	turquoise
TRIDC7AG012370	NA	turquoise
TRIDC6AG034960	NA	green
TRIDC5BG012020	NA	blue
TRIDC1BG051420	NA	blue
TRIDC5BG009530	NA	blue
TRIDC3AG019100	NA	brown
TRIDC3BG072540	NA	blue
TRIDC4BG010920	NA	turquoise
TRIDC7AG021920	NA	blue
TRIDC5BG082160	NA	yellow
TRIDC2AG025400	NA	turquoise
TRIDC2AG054020	NA	blue
TRIDC2BG001290	NA	yellow
TRIDC1AG029370	NA	blue
TRIDC5AG041870	NA	turquoise
TRIDC3AG069340	NA	blue
TRIDC7AG017020	NA	blue
TRIDC1AG036790	NA	brown
TRIDC3BG046160	NA	red
TRIDC7AG020590	NA	blue
TRIDC4AG016030	NA	brown
TRIDC4AG053340	NA	blue
TRIDC4AG051580	NA	yellow
TRIDC4AG049060	NA	turquoise
TRIDC2AG019880	NA	blue
TRIDC7BG020030	NA	turquoise
TRIDC4AG002620	NA	turquoise
TRIDC1BG068910	NA	red
TRIDC3AG032740	NA	blue
TRIDC3BG004940	NA	turquoise
TRIDC7AG043760	NA	turquoise
TRIDC4AG004140	NA	turquoise
TRIDC4BG002800	NA	turquoise
TRIDC2AG057950	NA	blue
TRIDC5AG052090	NA	brown
TRIDC3AG024720	NA	turquoise
TRIDC1BG032600	NA	grey
TRIDC5AG011690	NA	pink
TRIDC6AG016050	NA	blue
TRIDC2AG019050	NA	brown
TRIDC6BG033140	NA	turquoise
TRIDC7BG045480	NA	turquoise
TRIDC2AG061670	NA	yellow
TRIDC6AG006120	NA	blue
TRIDC3AG062650	NA	red
TRIDC1BG060810	NA	turquoise
TRIDC2AG067510	NA	brown
TRIDC2BG050450	NA	turquoise
TRIDC7AG002730	NA	blue
TRIDC5BG042430	NA	blue
TRIDC1AG011240	NA	blue
TRIDC1BG019920	NA	brown
TRIDC2BG064650	NA	turquoise
TRIDC7AG002350	NA	turquoise
TRIDC4AG049700	NA	turquoise
TRIDC2AG030680	NA	turquoise
TRIDC5BG037970	NA	turquoise
TRIDC7BG024970	NA	blue
TRIDC5AG055920	NA	blue
TRIDC3AG034920	NA	turquoise
TRIDC2BG040320	NA	blue
TRIDC4AG027700	NA	turquoise
TRIDC7BG023950	NA	blue
TRIDC5BG059420	NA	blue
TRIDC5BG035240	NA	blue
TRIDC6AG010990	NA	brown
TRIDC2BG027350	NA	blue
TRIDC2BG045460	NA	blue
TRIDC7BG014970	NA	turquoise
TRIDC2AG003740	NA	blue
TRIDC1AG010350	NA	turquoise
TRIDC1AG038140	NA	turquoise
TRIDC2AG029180	NA	turquoise
TRIDC5BG043830	NA	turquoise
TRIDC2AG061950	NA	blue
TRIDC2BG005250	NA	blue
TRIDC4BG005280	NA	turquoise
TRIDC6AG009600	NA	turquoise
TRIDC1BG053220	NA	blue
TRIDC3BG054510	NA	blue
TRIDC1BG060390	NA	blue
TRIDC6BG057810	NA	turquoise
TRIDC2AG062520	NA	purple
TRIDC7AG000670	NA	blue
TRIDC6BG011480	NA	turquoise
TRIDC3BG049500	NA	blue
TRIDC7AG047600	NA	turquoise
TRIDC3AG021530	NA	blue
TRIDC4BG042220	NA	blue
TRIDC4BG062410	NA	turquoise
TRIDC1AG039450	NA	blue
TRIDC3AG035320	NA	blue
TRIDC1AG032610	NA	brown
TRIDC5BG074320	NA	blue
TRIDC1AG026680	NA	blue
TRIDC3BG056410	NA	brown
TRIDC2AG063500	NA	blue
TRIDC5BG037630	NA	blue
TRIDC2BG021270	NA	blue
TRIDC2AG070310	NA	blue
TRIDC3BG016710	NA	blue
TRIDC5AG023760	NA	green
TRIDC4AG051560	NA	blue
TRIDC3BG036780	NA	grey
TRIDC5AG054130	NA	blue
TRIDC2BG047080	NA	brown
TRIDC2BG066100	NA	blue
TRIDC5AG014350	NA	blue
TRIDC2AG053330	NA	turquoise
TRIDC2AG016290	NA	turquoise
TRIDC6AG049460	NA	blue
TRIDC5AG006520	NA	turquoise
TRIDC3BG026350	NA	blue
TRIDC6BG043980	NA	turquoise
TRIDC6BG027110	NA	brown
TRIDC4AG005440	NA	red
TRIDC6AG047290	NA	turquoise
TRIDC7AG045050	NA	brown
TRIDC3BG045830	NA	blue
TRIDC7AG045740	NA	turquoise
TRIDC1AG034990	NA	grey
TRIDC5BG042230	NA	turquoise
TRIDC2AG055130	NA	blue
TRIDC7BG020830	NA	turquoise
TRIDC3BG038630	NA	green
TRIDC5AG072670	NA	turquoise
TRIDC3AG039430	NA	black
TRIDC1AG002480	NA	blue
TRIDC1AG004460	NA	blue
TRIDC4BG053270	NA	turquoise
TRIDC1AG014930	NA	blue
TRIDC2AG051880	NA	blue
TRIDC4AG013880	NA	blue
TRIDC4BG020910	NA	turquoise
TRIDC3AG024200	NA	turquoise
TRIDC4AG044280	NA	blue
TRIDC5AG056930	NA	turquoise
TRIDC7BG015790	NA	blue
TRIDC3AG044580	NA	turquoise
TRIDC6BG053080	NA	blue
TRIDC4AG059370	NA	blue
TRIDC2AG066950	NA	blue
TRIDC6AG025670	NA	blue
TRIDC2AG011260	NA	turquoise
TRIDC1AG029380	NA	turquoise
TRIDC3BG049220	NA	yellow
TRIDC5BG008170	NA	turquoise
TRIDC7AG019130	NA	blue
TRIDC7AG070160	NA	blue
TRIDC3BG066290	NA	turquoise
TRIDC1BG049580	NA	turquoise
TRIDC7BG040810	NA	turquoise
TRIDC3BG079290	NA	blue
TRIDC1BG038760	NA	turquoise
TRIDC6BG046500	NA	yellow
TRIDC6AG058230	NA	blue
TRIDC3BG075940	NA	blue
TRIDC2AG035580	NA	blue
TRIDC7BG027440	NA	blue
TRIDC7BG028580	NA	blue
TRIDC6BG048000	NA	blue
TRIDC3AG014370	NA	yellow
TRIDC1AG033560	NA	blue
TRIDC3BG054870	NA	blue
TRIDC6AG049340	NA	blue
TRIDC5AG021960	NA	pink
TRIDC5BG024560	NA	turquoise
TRIDC7AG019200	NA	blue
TRIDC4BG036730	NA	blue
TRIDC7BG023000	NA	brown
TRIDC4AG039120	NA	blue
TRIDC3AG018200	NA	blue
TRIDC2AG058680	NA	turquoise
TRIDC1AG012590	NA	blue
TRIDC3AG019610	NA	blue
TRIDC5AG035090	NA	green
TRIDC2BG049170	NA	brown
TRIDC5BG076160	NA	brown
TRIDC3BG035140	NA	turquoise
TRIDC5BG050810	NA	blue
TRIDC2BG062500	NA	blue
TRIDC5BG053120	NA	blue
TRIDC3BG055840	NA	brown
TRIDC1BG057100	NA	turquoise
TRIDC3BG041310	NA	brown
TRIDC4BG007750	NA	blue
TRIDC6BG073510	NA	grey
TRIDC6BG063660	NA	blue
TRIDC5BG028930	NA	blue
TRIDC5AG001760	NA	brown
TRIDC2BG031280	NA	blue
TRIDC6AG031980	NA	magenta
TRIDC5BG078030	NA	brown
TRIDC1BG025770	NA	blue
TRIDC6BG031060	NA	blue
TRIDC5BG081710	NA	blue
TRIDC1AG016940	NA	yellow
TRIDC2AG048390	NA	red
TRIDC6AG035870	NA	brown
TRIDC6BG061550	NA	turquoise
TRIDC2AG062800	NA	turquoise
TRIDC3BG058350	NA	turquoise
TRIDC5BG043130	NA	grey
TRIDC2BG074840	NA	blue
TRIDC1AG033010	NA	brown
TRIDC1BG002490	NA	blue
TRIDC7BG024190	NA	blue
TRIDC1AG031340	NA	blue
TRIDC5BG017260	NA	yellow
TRIDC2AG008240	NA	blue
TRIDC2BG032640	NA	blue
TRIDC3BG032880	NA	blue
TRIDC4BG009270	NA	blue
TRIDC5BG015060	NA	turquoise
TRIDC5BG026370	NA	turquoise
TRIDC2AG029470	NA	turquoise
TRIDC4BG047000	NA	brown
TRIDC2AG066820	NA	blue
TRIDC3BG042950	NA	turquoise
TRIDC4AG011600	NA	blue
TRIDC3AG061660	NA	blue
TRIDC3BG032060	NA	turquoise
TRIDC1BG051520	NA	blue
TRIDC3BG054110	NA	brown
TRIDC2BG041610	NA	blue
TRIDC4AG053680	NA	turquoise
TRIDC2BG025380	NA	turquoise
TRIDC1BG052680	NA	blue
TRIDC3AG037780	NA	brown
TRIDC1AG023190	NA	yellow
TRIDC4AG007900	NA	blue
TRIDC5AG013660	NA	turquoise
TRIDC4BG057990	NA	blue
TRIDC7BG011500	NA	turquoise
TRIDC1AG039330	NA	black
TRIDC1AG028000	NA	turquoise
TRIDC3BG058340	NA	turquoise
TRIDC3AG052770	NA	turquoise
TRIDC7AG014570	NA	blue
TRIDC5BG012670	NA	brown
TRIDC1AG061430	NA	blue
TRIDC1AG013740	NA	blue
TRIDC2AG045130	NA	blue
TRIDC1BG006190	NA	brown
TRIDC7AG059340	NA	turquoise
TRIDC5BG023130	NA	blue
TRIDC5BG084200	NA	brown
TRIDC3BG087320	NA	blue
TRIDC1AG043980	NA	green
TRIDC1BG027620	NA	pink
TRIDC2AG012760	NA	brown
TRIDC7BG068730	NA	blue
TRIDC5AG044600	NA	blue
TRIDC5BG062630	NA	turquoise
TRIDC7BG015480	NA	blue
TRIDC7AG051880	NA	turquoise
TRIDC3BG058760	NA	turquoise
TRIDC2AG043850	NA	turquoise
TRIDC2BG050300	NA	brown
TRIDC2AG047480	NA	turquoise
TRIDC2BG035250	NA	blue
TRIDC5BG035640	NA	turquoise
TRIDC5AG055620	NA	pink
TRIDC3AG020130	NA	blue
TRIDC5BG031150	NA	turquoise
TRIDC6AG038240	NA	blue
TRIDC2AG069830	NA	blue
TRIDC7AG049750	NA	blue
TRIDC7BG055030	NA	blue
TRIDC2AG065480	NA	turquoise
TRIDC4AG017270	NA	turquoise
TRIDC6AG060970	NA	blue
TRIDC2BG024550	NA	turquoise
TRIDC3BG056670	NA	blue
TRIDC6AG018230	NA	grey
TRIDC1BG070870	NA	blue
TRIDC5BG082470	NA	turquoise
TRIDC6BG073030	NA	blue
TRIDC1BG033310	NA	blue
TRIDC2AG052560	NA	turquoise
TRIDC4AG005810	NA	blue
TRIDC5AG036470	NA	blue
TRIDC3AG013470	NA	blue
TRIDC2AG056760	NA	blue
TRIDC4BG035400	NA	blue
TRIDC2AG008010	NA	turquoise
TRIDC3AG034790	NA	turquoise
TRIDC5BG061270	NA	yellow
TRIDC7AG049040	NA	brown
TRIDC6BG048550	NA	brown
TRIDC4AG006340	NA	blue
TRIDC4AG000320	NA	turquoise
TRIDC4AG020760	NA	turquoise
TRIDC3AG046360	NA	turquoise
TRIDC1BG011490	NA	blue
TRIDC5AG051070	NA	turquoise
TRIDC7AG044610	NA	blue
TRIDC4AG042360	NA	blue
TRIDC7AG028510	NA	grey
TRIDC5BG027550	NA	blue
TRIDC6AG048390	NA	black
TRIDC1BG051550	NA	grey
TRIDC6BG025320	NA	blue
TRIDC5AG048080	NA	turquoise
TRIDC3BG049930	NA	turquoise
TRIDC3BG060720	NA	green
TRIDC6BG067970	NA	blue
TRIDC5AG062480	NA	green
TRIDC6AG037190	NA	magenta
TRIDC2AG061460	NA	purple
TRIDC3AG021380	NA	blue
TRIDC5BG083460	NA	blue
TRIDC7AG014550	NA	turquoise
TRIDC4AG018570	NA	blue
TRIDC6AG048500	NA	turquoise
TRIDC4BG061420	NA	turquoise
TRIDC3AG055780	NA	turquoise
TRIDC1BG048100	NA	turquoise
TRIDC2AG000170	NA	blue
TRIDC7BG024980	NA	blue
TRIDC7AG059880	NA	blue
TRIDC3BG030220	NA	turquoise
TRIDC4BG047290	NA	blue
TRIDC2BG025840	NA	blue
TRIDC5AG028140	NA	blue
TRIDC2BG005270	NA	black
TRIDC3AG012540	NA	green
TRIDC2BG030300	NA	turquoise
TRIDC7BG004820	NA	blue
TRIDC5AG077110	NA	blue
TRIDC3AG016250	NA	brown
TRIDC1AG043240	NA	magenta
TRIDC7BG015730	NA	blue
TRIDC1AG028730	NA	blue
TRIDC4BG018180	NA	brown
TRIDC4BG045790	NA	blue
TRIDC2AG001180	NA	turquoise
TRIDC7AG065730	NA	blue
TRIDC4BG003830	NA	blue
TRIDC4BG017070	NA	turquoise
TRIDC3BG033780	NA	magenta
TRIDC1BG067100	NA	turquoise
TRIDC6BG048340	NA	blue
TRIDC3BG061450	NA	turquoise
TRIDC3BG070410	NA	turquoise
TRIDC3BG046640	NA	blue
TRIDC1AG024320	NA	blue
TRIDC3BG057410	NA	blue
TRIDC1AG044030	NA	turquoise
TRIDC4AG001990	NA	turquoise
TRIDC5AG049000	NA	black
TRIDC5BG020830	NA	blue
TRIDC2BG025650	NA	yellow
TRIDC3BG079590	NA	turquoise
TRIDC5BG016510	NA	blue
TRIDC4BG060640	NA	brown
TRIDC2AG004490	NA	turquoise
TRIDC1AG025490	NA	blue
TRIDC5BG025720	NA	grey
TRIDC7AG017820	NA	blue
TRIDC5AG063540	NA	blue
TRIDC4AG033450	NA	blue
TRIDC5BG009670	NA	brown
TRIDC3AG009260	NA	turquoise
TRIDC2BG055300	NA	turquoise
TRIDC6BG022080	NA	blue
TRIDC7AG018280	NA	turquoise
TRIDC2AG001150	NA	brown
TRIDC2BG059810	NA	turquoise
TRIDC2BG043690	NA	turquoise
TRIDC6BG048930	NA	turquoise
TRIDC2AG072780	NA	blue
TRIDC5BG056900	NA	turquoise
TRIDC4BG043360	NA	turquoise
TRIDC7BG023070	NA	blue
TRIDC1BG058500	NA	turquoise
TRIDC2BG042940	NA	green
TRIDC1AG060610	NA	blue
TRIDC7BG031070	NA	blue
TRIDC7AG016630	NA	blue
TRIDC5BG038560	NA	pink
TRIDC2BG042960	NA	blue
TRIDC6AG021690	NA	black
TRIDC2BG013470	NA	blue
TRIDC7AG017110	NA	blue
TRIDC4BG006780	NA	purple
TRIDC5BG025710	NA	blue
TRIDC7AG054390	NA	green
TRIDC4BG010530	NA	blue
TRIDC2AG050550	NA	blue
TRIDC3BG041500	NA	turquoise
TRIDC5BG031260	NA	turquoise
TRIDC6BG037740	NA	turquoise
TRIDC6BG005360	NA	blue
TRIDC7AG052450	NA	yellow
TRIDC5BG035280	NA	turquoise
TRIDC6AG042590	NA	turquoise
TRIDC1AG026820	NA	turquoise
TRIDC5BG084100	NA	turquoise
TRIDC3AG041300	NA	turquoise
TRIDC5AG002810	NA	blue
TRIDC7BG021810	NA	turquoise
TRIDC2AG073310	NA	blue
TRIDC2AG029460	NA	yellow
TRIDC5BG044540	NA	blue
TRIDC3AG054780	NA	blue
TRIDC3BG065660	NA	turquoise
TRIDC2BG066000	NA	blue
TRIDC4BG020580	NA	magenta
TRIDC4AG038150	NA	turquoise
TRIDC3BG056060	NA	turquoise
TRIDC6BG045210	NA	turquoise
TRIDC5BG010380	NA	blue
TRIDC4BG040500	NA	purple
TRIDC4AG051790	NA	blue
TRIDC5AG039480	NA	blue
TRIDC4AG012500	NA	grey
TRIDC3AG019660	NA	blue
TRIDC3BG057700	NA	grey
TRIDC5AG039370	NA	turquoise
TRIDC6BG059990	NA	red
TRIDC2BG027770	NA	turquoise
TRIDC5AG056790	NA	blue
TRIDC5BG072090	NA	red
TRIDC1BG068930	NA	turquoise
TRIDC3BG013790	NA	blue
TRIDC2AG076760	NA	turquoise
TRIDC2BG023010	NA	brown
TRIDC1BG021340	NA	blue
TRIDC6AG014320	NA	purple
TRIDC3BG079990	NA	turquoise
TRIDC4BG016550	NA	brown
TRIDC4AG039220	NA	green
TRIDC3BG053670	NA	blue
TRIDC7BG000570	NA	blue
TRIDC3AG057700	NA	brown
TRIDC6AG061090	NA	blue
TRIDC4BG015300	NA	turquoise
TRIDC2AG019640	NA	grey
TRIDC3BG018940	NA	turquoise
TRIDC1AG024840	NA	turquoise
TRIDC3BG005180	NA	blue
TRIDC6BG051890	NA	blue
TRIDC5BG037760	NA	pink
TRIDC5AG042000	NA	blue
TRIDC2BG001450	NA	grey
TRIDC2BG077730	NA	blue
TRIDC4BG017850	NA	turquoise
TRIDC3BG039350	NA	blue
TRIDC5AG076280	NA	blue
TRIDC2AG071290	NA	blue
TRIDC4AG013030	NA	blue
TRIDC3AG043730	NA	turquoise
TRIDC3BG062810	NA	blue
TRIDC2BG035970	NA	blue
TRIDC5BG060060	NA	blue
TRIDC4BG059200	NA	red
TRIDC5AG042790	NA	blue
TRIDC6BG017510	NA	turquoise
TRIDC4BG046760	NA	magenta
TRIDC3BG067710	NA	blue
TRIDC3AG037600	NA	blue
TRIDC2BG054630	NA	blue
TRIDC6AG053700	NA	purple
TRIDC2BG018080	NA	red
TRIDC7BG065230	NA	blue
TRIDC3AG040920	NA	turquoise
TRIDC2BG017080	NA	blue
TRIDC7BG022190	NA	turquoise
TRIDC2AG058430	NA	turquoise
TRIDC3BG085580	NA	brown
TRIDC3AG045390	NA	turquoise
TRIDC5AG029900	NA	blue
TRIDC3AG050320	NA	turquoise
TRIDC4BG014210	NA	blue
TRIDC3AG018500	NA	blue
TRIDC2BG089540	NA	blue
TRIDC6BG038780	NA	turquoise
TRIDC3BG005940	NA	turquoise
TRIDC4BG040540	NA	turquoise
TRIDC7AG053830	NA	turquoise
TRIDC1AG047870	NA	turquoise
TRIDC6BG022150	NA	turquoise
TRIDC5BG067760	NA	brown
TRIDC1AG036910	NA	blue
TRIDC5BG021550	NA	blue
TRIDC3AG029110	NA	turquoise
TRIDC5AG064890	NA	blue
TRIDC4AG052480	NA	blue
TRIDC2AG072770	NA	turquoise
TRIDC2AG046770	NA	blue
TRIDC6AG030230	NA	black
TRIDC4BG017510	NA	blue
TRIDC2AG061110	NA	blue
TRIDC7AG055520	NA	turquoise
TRIDC6BG045960	NA	turquoise
TRIDC2AG071230	NA	turquoise
TRIDC2AG047930	NA	blue
TRIDC1BG025630	NA	turquoise
TRIDC2AG030820	NA	blue
TRIDC5AG076450	NA	yellow
TRIDC1BG074650	NA	brown
TRIDC3BG053580	NA	turquoise
TRIDC3BG046200	NA	turquoise
TRIDC1AG047610	NA	blue
TRIDC7BG039340	NA	turquoise
TRIDC7BG064060	NA	purple
TRIDC7AG050370	NA	brown
TRIDC5AG046740	NA	black
TRIDC4BG021710	NA	yellow
TRIDC5AG011300	NA	magenta
TRIDC6BG067240	NA	turquoise
TRIDC1AG002650	NA	blue
TRIDC7AG005490	NA	blue
TRIDC1AG013870	NA	blue
TRIDC7BG005500	NA	blue
TRIDC1AG034600	NA	blue
TRIDC1AG063220	NA	blue
TRIDC6AG046680	NA	blue
TRIDC5BG061030	NA	turquoise
TRIDC5AG074560	NA	brown
TRIDC3BG023820	NA	pink
TRIDC5BG011990	NA	brown
TRIDC5AG077070	NA	blue
TRIDC5BG057220	NA	turquoise
TRIDC5BG072320	NA	blue
TRIDC1AG026120	NA	blue
TRIDC5AG025130	NA	turquoise
TRIDC6AG038650	NA	red
TRIDC2BG031850	NA	blue
TRIDC3BG044440	NA	turquoise
TRIDC2BG031050	NA	blue
TRIDC7BG013350	NA	yellow
TRIDC2AG018320	NA	blue
TRIDC7AG047920	NA	blue
TRIDC2AG072260	NA	turquoise
TRIDC5BG016070	NA	pink
TRIDC1AG050300	NA	brown
TRIDC6BG067560	NA	blue
TRIDC6AG005250	NA	blue
TRIDC6AG026790	NA	yellow
TRIDC6AG056280	NA	turquoise
TRIDC7AG053450	NA	blue
TRIDC1BG068000	NA	blue
TRIDC5BG037070	NA	turquoise
TRIDC1BG067610	NA	turquoise
TRIDC2BG016720	NA	blue
TRIDC2AG042670	NA	turquoise
TRIDC1AG038360	NA	turquoise
TRIDC2BG003130	NA	blue
TRIDC4BG061340	NA	blue
TRIDC3BG063960	NA	blue
TRIDC7BG011470	NA	brown
TRIDC4BG009070	NA	brown
TRIDC1AG061520	NA	brown
TRIDC5BG031090	NA	turquoise
TRIDC3BG057590	NA	blue
TRIDC4BG055510	NA	brown
TRIDC1AG036780	NA	brown
TRIDC5AG025650	NA	blue
TRIDC3AG009280	NA	blue
TRIDC5AG038100	NA	blue
TRIDC5BG041900	NA	turquoise
TRIDC1BG008030	NA	turquoise
TRIDC1AG009300	NA	turquoise
TRIDC6BG009590	NA	blue
TRIDC5BG032060	NA	turquoise
TRIDC5BG043380	NA	blue
TRIDC2AG005750	NA	green
TRIDC7BG034280	NA	blue
TRIDC3BG062850	NA	turquoise
TRIDC5AG029990	NA	blue
TRIDC6AG001400	NA	blue
TRIDC2BG044960	NA	yellow
TRIDC2BG056460	NA	blue
TRIDC7AG076870	NA	blue
TRIDC3AG048640	NA	blue
TRIDC1BG021920	NA	turquoise
TRIDC1AG059790	NA	turquoise
TRIDC7BG072150	NA	turquoise
TRIDC1AG050440	NA	brown
TRIDC7AG066160	NA	turquoise
TRIDC7BG069960	NA	yellow
TRIDC7BG003590	NA	brown
TRIDC7AG053880	NA	blue
TRIDC2AG065690	NA	blue
TRIDC3BG063530	NA	blue
TRIDC3BG081430	NA	blue
TRIDC2BG087670	NA	turquoise
TRIDC7AG060910	NA	blue
TRIDC4AG010350	NA	blue
TRIDC3AG040840	NA	brown
TRIDC2AG029120	NA	blue
TRIDC5AG035490	NA	blue
TRIDC2AG049070	NA	turquoise
TRIDC7AG060720	NA	blue
TRIDC2BG053590	NA	blue
TRIDC3AG033420	NA	turquoise
TRIDC3AG068210	NA	blue
TRIDC1AG059820	NA	blue
TRIDC7BG021930	NA	blue
TRIDC2BG033540	NA	blue
TRIDC4BG005290	NA	pink
TRIDC1BG007680	NA	blue
TRIDC7BG021850	NA	turquoise
TRIDC4AG018560	NA	turquoise
TRIDC6BG005420	NA	blue
TRIDC1BG051360	NA	turquoise
TRIDC1BG014040	NA	blue
TRIDC1BG055890	NA	magenta
TRIDC2AG071800	NA	blue
TRIDC4AG015120	NA	turquoise
TRIDC7BG033470	NA	blue
TRIDC3BG020330	NA	brown
TRIDC5AG019270	NA	turquoise
TRIDC5AG013760	NA	turquoise
TRIDC1BG048070	NA	green
TRIDC6BG035420	NA	blue
TRIDC4BG022100	NA	turquoise
TRIDC7BG033360	NA	turquoise
TRIDC4AG012670	NA	turquoise
TRIDC4BG062390	NA	blue
TRIDC5AG034270	NA	yellow
TRIDC1BG074570	NA	brown
TRIDC7AG035550	NA	turquoise
TRIDC2BG007610	NA	turquoise
TRIDC7AG017060	NA	blue
TRIDC5AG007910	NA	blue
TRIDC6AG045080	NA	turquoise
TRIDC7AG059320	NA	blue
TRIDC2AG049730	NA	blue
TRIDC2AG058750	NA	blue
TRIDC6BG004590	NA	blue
TRIDC3AG028820	NA	blue
TRIDC3AG013200	NA	black
TRIDC2AG073910	NA	blue
TRIDC2AG040410	NA	turquoise
TRIDC2AG081110	NA	yellow
TRIDC2AG019740	NA	blue
TRIDC7AG018730	NA	blue
TRIDC4BG009060	NA	blue
TRIDC6AG017730	NA	turquoise
TRIDC6AG034860	NA	brown
TRIDC1BG040920	NA	brown
TRIDC5AG030830	NA	turquoise
TRIDC5BG069280	NA	turquoise
TRIDC4BG012200	NA	brown
TRIDC2BG062290	NA	brown
TRIDC2AG011500	NA	turquoise
TRIDC4AG034290	NA	blue
TRIDC5BG018800	NA	blue
TRIDC2AG011230	NA	blue
TRIDC1BG008720	NA	magenta
TRIDC1AG026850	NA	blue
TRIDC5BG045580	NA	turquoise
TRIDC2BG033600	NA	blue
TRIDC1AG016230	NA	brown
TRIDC3AG013330	NA	turquoise
TRIDC2AG065790	NA	red
TRIDC7BG058420	NA	yellow
TRIDC7AG018540	NA	blue
TRIDC7BG015240	NA	pink
TRIDC1BG061020	NA	grey
TRIDC5AG013130	NA	brown
TRIDC7BG006230	NA	magenta
TRIDC5AG046330	NA	green
