"MM.pink"	"MM.green"	"MM.blue"	"MM.red"	"MM.turquoise"	"MM.yellow"	"MM.brown"	"MM.black"	"MM.grey"
"TRIDC2BG050410"	0.553524582687608	0.522330892257178	0.966687202135935	0.537446284975529	-0.335784347044677	-0.110288222838073	-0.769287966189762	-0.309007852898515	0.0530035502835305
"TRIDC2BG023770"	-0.383466409521112	-0.476464359863141	-0.773337966296437	-0.46330737637716	0.657868346902481	0.0152589114763133	0.501619977299302	0.194247743494906	0.00324984743907804
"TRIDC2AG073300"	0.523350754925858	0.68059359822894	0.778849124163624	0.503305835738225	-0.235526542201944	0.187767254150218	-0.670392580788453	-0.230229323370862	0.0572975885603885
"TRIDC1BG066950"	-0.195655115245966	-0.234470199722294	-0.267283017559417	-0.178645479378316	0.826851710388355	-0.0972786585823842	-0.103840303735486	-0.195681914635614	-0.140845545718644
"TRIDC6BG034160"	0.468626299704927	0.532005908793916	0.967918146555608	0.518340175567111	-0.395519968369479	-0.155407440972283	-0.721687547211826	-0.291197497219714	0.086155965963479
"TRIDC7AG005390"	0.58832128135981	0.448491279366933	0.836063414026363	0.494033280050317	-0.393097597282759	-0.223224900199731	-0.68439732229004	-0.260130135157915	-0.198861095856225
"TRIDC4AG001720"	-0.278647997470508	-0.486471916597764	-0.700040557689149	-0.46234221889583	0.732121884577008	0.00946768057434035	0.393347212324081	0.0480041769604359	-0.0227679404555459
"TRIDC6BG035680"	-0.0893039809722835	-0.115265940155671	0.330748265473184	0.213479826567347	0.674678437728528	-0.293308897996629	-0.605023997512041	-0.54621759786745	-0.140578905555316
"TRIDC7BG041620"	-0.189781167382939	-0.148937543287117	0.259843614348535	-0.0804048334803129	0.713928237988882	-0.299222806691373	-0.549102627263877	-0.412057719115607	0.0383427336190012
"TRIDC3BG038210"	0.320678443953376	0.109600357238755	0.835837601072244	0.520406132361672	0.0785732115123672	-0.162126361133379	-0.73951188821143	-0.466408136338193	0.0779848014164121
"TRIDC2BG054490"	0.285009853704377	0.393312772221329	0.880029083292421	0.393500215325947	-0.260931550019394	-0.237307276235065	-0.76748323672685	-0.351211386366344	-0.0230577144133001
"TRIDC6BG041550"	0.349563696040182	0.351450647236236	0.832709026903893	0.390547197640011	-0.395326296314757	-0.300957150601412	-0.637518561529507	-0.316103547526941	-0.102917607390269
"TRIDC3BG086420"	-0.0293765189803933	0.0756281102847901	0.471743323900908	0.104003682226956	0.492410704170714	-0.359261296477136	-0.715092636989238	-0.45699397709034	-0.0435785907728322
"TRIDC5AG061670"	0.306055215547617	0.491556953126687	0.871422454005324	0.453488088404683	-0.544739833321183	-0.168453194402071	-0.566781522059588	-0.170524560414848	0.132906706929988
"TRIDC7AG022830"	0.0041766597369731	0.284249415803676	0.227694304892459	0.211027543061499	-0.744866855744258	-0.156450925614861	0.160884541789163	0.108246581284948	0.0155022872114864
"TRIDC4AG020110"	-0.204008883461598	-0.299782106489426	-0.147128109418572	-0.100335106904375	0.916601864835044	-0.22531715615327	-0.278194014376463	-0.393113023265143	-0.16517628361465
"TRIDC5AG024310"	-0.0575113093285294	-0.11136193091254	0.0950869370813333	-0.0145264728358169	0.919989608387477	-0.231838195652076	-0.520710233480526	-0.439337909572437	-0.185863586673938
"TRIDC2AG020570"	-0.0634781313216249	-0.0712163788189062	0.320655424687833	0.232602097700628	0.78346547123911	-0.249947322121193	-0.611181377709766	-0.488471809510222	-0.0287059479416691
"TRIDC3BG009050"	0.385978956383721	0.422410496019189	0.948786984004108	0.561545853635245	-0.325231194259729	-0.101611044546956	-0.717819835573492	-0.302230590088558	0.0992972784546673
"TRIDC5AG047850"	0.482413670239315	0.452499853282014	0.979823290721425	0.556707008768962	-0.261791973783446	-0.172933226870484	-0.802915596668454	-0.342333975688439	-0.000744393399795691
"TRIDC4BG019410"	0.414984217522117	0.414898441425766	0.827851891362616	0.351733312181292	0.107252931914451	-0.29971968070185	-0.873671428006738	-0.472917338781103	-0.0809557477831335
"TRIDC5BG016280"	0.337440726646245	0.37715875207279	0.828535220065312	0.48074149660118	-0.331563961846786	-0.266417629372391	-0.71768274135593	-0.342767816950429	-0.167392539874488
"TRIDC3AG004080"	-0.180781662080363	-0.27837036306756	0.00242169668111108	-0.231777062006305	0.808035841279751	-0.141872749798555	-0.327392473186098	-0.339117099795769	0.0875869750219094
"TRIDC2AG015900"	-0.0919560960120262	-0.107220984739163	0.149206537613966	-0.0956766756897716	0.865210220215514	-0.20612102069412	-0.532126846750009	-0.430410685790055	0.00968329897125424
"TRIDC3BG038410"	-0.0131805790432952	-0.130369242246511	0.194904231881995	0.0740163870724192	0.752904583038903	-0.254166401275517	-0.545647419349958	-0.436861144583177	-0.331253236772911
"TRIDC1AG065240"	-0.03659993663976	-0.0524311025496505	0.211704947326546	-0.0169131885980966	0.834109345512539	-0.219990936158181	-0.555994514670115	-0.43711048429533	0.00676161542287934
"TRIDC4BG006550"	-0.319173749031354	-0.384530705393915	-0.582391289924212	-0.374463043713981	0.747956930145521	-0.0171436523059403	0.19770622708738	-0.105391774233659	-0.158254714383699
"TRIDC7BG005140"	-0.252888835742097	-0.32731470906988	-0.38044008833144	-0.288349071013638	0.938073205516716	-0.109831382723994	-0.105966025303878	-0.238194494636572	-0.188615623909329
"TRIDC2BG018810"	0.277689363937403	0.50494341557104	0.896737409218616	0.47720782175916	-0.353434083621856	-0.171793629319923	-0.682301506848681	-0.270929554438832	0.132921574690046
"TRIDC2AG078880"	0.486948378966368	0.505234399177831	0.963944128994408	0.557507200476266	-0.111553200544649	-0.208375417800983	-0.864128865074267	-0.413037105732989	0.0159970652518864
"TRIDC3BG003840"	0.528192822033593	0.688735707671998	0.870982035132535	0.677364849839124	-0.42190925334664	-0.0400673102610099	-0.662718566976969	-0.213042728228333	-0.126453255249967
"TRIDC1BG041920"	0.359208279178119	0.410649425215416	0.98628887052388	0.549410591916775	-0.139393731761439	-0.217569425485011	-0.841862505081353	-0.417712304249496	0.0265986942293104
"TRIDC7AG048840"	0.164221445415449	0.189053360675072	0.856754710407504	0.255686227064745	-0.160179126546983	-0.18866292888066	-0.649791201568468	-0.333736611128996	0.361863554162035
"TRIDC5BG049010"	0.47685700881529	0.424840448580878	0.803431741745671	0.626942062547672	-0.463804247565702	-0.0565390929700915	-0.635706180120868	-0.235892867573951	-0.302800687746099
"TRIDC4BG040350"	-0.305749332132639	-0.386684063838606	-0.56634027280389	-0.349613808577092	0.796956832869072	-0.0420502138384424	0.237034725179985	0.080080878294067	-0.0328853000805893
"TRIDC5BG012750"	0.401853994539803	0.0394857985109045	0.751298050516509	0.247971907589525	-0.429809709541483	-0.141408229869509	-0.487968771815122	-0.302693187992088	0.0896709343853164
"TRIDC2AG065930"	-0.084186537654641	-0.215825393965525	0.172074782068097	0.0204308017601141	0.839867402931884	-0.236117186583269	-0.486128542033898	-0.462372704498855	-0.0341769811154425
"TRIDC4BG033510"	0.55090923441001	0.505543159425933	0.908791912965335	0.542449127561284	-0.480588126505392	-0.116993969859031	-0.688262051256165	-0.254210556772229	-0.0764277582340344
"TRIDC2BG047610"	0.109704452197068	0.226546345734819	0.786700505721736	0.501914415385906	0.196483375543396	-0.277383925965413	-0.809035352910397	-0.507840262677107	-0.00483889569167728
"TRIDC1AG017600"	-0.321965594817454	-0.361744375792289	-0.833488411226318	-0.464125088107596	-0.129614538868628	0.443437144208208	0.929199799402218	0.667701250680946	0.223354872228271
"TRIDC6AG052260"	0.366883267471261	0.365779692803714	0.933320796801407	0.48215696084041	0.00731188669177872	-0.273873017712187	-0.897065581106158	-0.473961763024885	-0.0735470547276353
"TRIDC5BG074940"	0.466879631344978	0.353806733707684	0.913846659832889	0.393031482512069	-0.193189783507567	-0.189223589586601	-0.730737420123464	-0.336259692223245	0.171487824904913
"TRIDC2BG028850"	0.21936321564523	0.326121773273452	0.892463755453184	0.353571072892142	-0.191023826834566	-0.180315098715566	-0.689283024692604	-0.337102389931421	0.336581103799636
"TRIDC6AG011890"	-0.234805950590016	-0.368798586475908	-0.32655732094822	-0.273525600571346	0.179642040762574	-0.102611539262805	0.406450547031805	-0.154051077208315	0.194085342209543
"TRIDC5AG041150"	-0.368212692774335	-0.432543314902299	-0.807039986219951	-0.469855219150031	0.507777722002566	0.212248928747174	0.545414787235752	0.345032761071799	-0.0210346557874375
"TRIDC6AG061080"	-0.0404429110765401	-0.0237432091620924	0.315375888963752	0.15961755984144	0.780793820344072	-0.3069339138435	-0.664395714187761	-0.494770445225501	-0.209634553450581
"TRIDC1AG053860"	-0.179965790492361	-0.252312693618577	-0.0552781866241618	-0.134650591688557	0.916993789816621	-0.0726938422347345	-0.321933388210333	-0.344849999479453	-0.0187988976161307
"TRIDC5BG059320"	0.33010907343922	0.430967246840981	0.862704178100783	0.419760682727645	-0.477198817100128	-0.176582239240183	-0.62605229074531	-0.189096729776346	-0.0145759283177058
"TRIDC6AG015150"	0.460851098052727	0.376625037945479	0.42655187585725	0.192538653621189	-0.730352908319313	0.417788140700317	0.0190191102301028	0.248671181602259	0.402411586300442
"TRIDC1BG064480"	0.354908903874207	0.201926192428671	0.841608215810896	0.319850089417187	-0.00972127717963025	-0.341649288328546	-0.684817543235345	-0.340838024381372	0.252391268682167
"TRIDC5BG058430"	-0.182702735935743	-0.234744033595462	-0.195073765243543	-0.15788632995417	0.983017319919685	-0.157640883271946	-0.271286440982822	-0.317141577197916	-0.17872938388881
"TRIDC4AG030220"	-0.229383782039018	-0.317531821078615	-0.257948093114493	-0.207253460369693	0.973377726206191	-0.162547212575419	-0.222336608953941	-0.333930916770512	-0.169980435913086
"TRIDC5BG044910"	-0.103658619540958	-0.172598475270394	0.162413417670331	-0.006544469337187	0.900815815495205	-0.204569344976198	-0.524749556880615	-0.442245062471286	-0.0340021861000347
"TRIDC3BG032740"	0.0367817077528342	-0.0641391001410165	0.232173212929496	0.084682665520166	0.866606103570473	-0.228604984169919	-0.608466339018853	-0.478388078210322	-0.159962928507288
"TRIDC2BG031500"	0.636212758494573	0.526832433041041	0.64295187221353	0.456083727315058	-0.0381287017387639	-0.145469243548697	-0.645338404370563	-0.297137284504224	-0.356593238297417
"TRIDC5AG059800"	-0.137390293304652	-0.101906546031091	-0.160605442326265	-0.229642943109316	-0.0391812084436459	0.699743284297662	0.249047300354803	0.27182196979204	0.738072420798845
"TRIDC2BG056650"	-0.336721312375692	-0.43011849883124	-0.632604475775658	-0.403178079740289	0.867474322904989	0.0285163885907768	0.191274141747124	-0.0517614942601446	-0.124053889040517
"TRIDC5AG024370"	-0.347966126989238	-0.376437330476269	-0.791944090536639	-0.456364698040417	0.313663144487411	0.107883222067348	0.616961277191415	0.571248303980969	0.0230057301307724
"TRIDC2AG061190"	-0.0984097306535248	-0.140799866179286	-0.105546341921257	-0.0678810283945476	0.953235537560905	-0.120823964931328	-0.35267062390921	-0.315142139176943	-0.249644098716318
"TRIDC4AG009750"	-0.261393340398586	-0.3397317629927	-0.434985006051063	-0.28273332978611	0.930400358267969	-0.0923714107655408	0.0086211269319556	-0.146320920109677	-0.135747088116242
"TRIDC1BG015630"	0.274769919408598	0.266527718875236	0.88029607762473	0.347400678371737	-0.251340597398826	-0.0923115421961287	-0.628511644145455	-0.293522039137198	0.458571640871562
"TRIDC3BG068120"	0.409788869288565	0.440848528678842	0.891234400459192	0.417493420321909	-0.358008457949628	-0.0767406024753063	-0.680128348811452	-0.273351105160214	-0.0187391052240275
"TRIDC3BG013750"	-0.130126646342264	-0.19572688878083	-0.0530610628537553	-0.0998794576169062	0.911728685192625	-0.209432147103227	-0.416467347133851	-0.392380395281961	-0.199422220230816
"TRIDC3BG046650"	-0.0211444596608137	0.110108148888595	-0.206300710824559	0.0998001410886682	-0.48132593241097	0.66786153540531	0.437153565926929	0.672195053331017	0.0984458853878969
"TRIDC1AG015850"	0.350999354944175	0.311171466567638	0.92472447825023	0.539207206174166	-0.26169156499994	-0.19687279970716	-0.713390419884152	-0.351672068274101	0.0876334000534856
"TRIDC4AG045270"	0.283976753197035	0.0623747709582442	0.427745055469881	0.522983459800349	0.378023385088036	-0.273815399568226	-0.604301792488309	-0.459216035727608	-0.363199865971635
"TRIDC4AG037680"	0.455046075084269	0.470888221975677	0.948895511735073	0.455837641088532	-0.418912544938189	-0.158477038811022	-0.679115565823033	-0.250427864219874	0.151084641211877
"TRIDC5AG009690"	0.376063959817047	0.440710527820063	0.938736880101855	0.550857366827407	-0.445115636654296	-0.124286152412405	-0.660635917434969	-0.243984363798307	0.0617122516779105
"TRIDC1BG012850"	-0.0519271873080712	-0.117506146756247	-0.334270552117678	-0.144695284495262	0.0360573185781555	0.960741934000916	0.282877778366272	0.218444082879697	0.130910370860114
"TRIDC6AG015690"	-0.30723779241882	-0.361585616481102	-0.695426392118468	-0.395586328577938	0.344557490457319	0.466120995340388	0.498223012050995	0.193294856588217	0.0252805148270958
"TRIDC2BG043040"	-0.172452312132537	-0.264485912529189	-0.165682216958929	-0.122184808328812	0.978748991070029	-0.149841195062682	-0.272385343997513	-0.325721523084782	-0.165668291012317
"TRIDC3AG030090"	0.301540360826014	0.37147881748842	0.951699468970519	0.448615956904244	-0.274501265729246	-0.23852708230734	-0.755214412164935	-0.353732291672156	0.0425172161103938
"TRIDC7AG063540"	0.319060919454583	0.347002500829715	0.374891898604381	0.249554931277738	-0.338551677765508	0.793681586521521	-0.260302348024291	0.0179513456016838	0.0969256932132562
"TRIDC5AG029970"	0.155857408474544	0.204713798286885	0.909728232106164	0.358296388969385	-0.0833739876790388	-0.237030664957718	-0.758197277403724	-0.40228580208412	0.192894532184708
"TRIDC5AG060290"	0.279549543187783	0.677145689513989	0.803317918845831	0.383329852049224	-0.413508679956345	-0.153378486912561	-0.606941884891365	-0.173017790765232	-0.0159851177685441
"TRIDC3BG029780"	0.254721023319238	0.418811813523208	0.866679730782495	0.403628412500777	-0.482332139262895	-0.283449521214233	-0.605747373267393	-0.232080915132874	0.0286559708526262
"TRIDC5BG025170"	0.464016302029893	0.144343309223455	0.769667467663609	0.264408727941782	-0.102345460000998	-0.0958303625127831	-0.626032447629587	-0.334733855600029	0.306238194802214
"TRIDC6BG064280"	0.385306566807181	0.11494195900831	0.795448954633261	0.328870397868076	0.0484911935432693	-0.199335076467202	-0.724571844387899	-0.439647780482478	0.260875218694963
"TRIDC3BG038160"	0.191594967902684	0.024235561115882	0.208090154069635	0.100732110547001	0.767357835722464	-0.0889975795332359	-0.560123288978698	-0.436592840343401	-0.123767304071455
"TRIDC2AG070530"	-0.105933411694807	-0.208301266845698	0.0940680878321489	0.0177854936876786	0.868577609827558	-0.222924058818335	-0.478024678576456	-0.442719495950566	-0.2029015405849
"TRIDC3BG064370"	0.244785699831166	0.251402553539979	0.64667122750949	0.388755591684739	-0.733724586269257	0.0944198569200195	-0.151556642950592	0.0791579174078986	0.297614574945112
"TRIDC4AG027630"	-0.099115861873656	-0.167694855570146	0.0135997307192589	-0.0436578194781101	0.954682622860574	-0.200544226055123	-0.429395656708247	-0.398751364110113	-0.151011515944262
"TRIDC1AG037200"	0.0114634694780352	0.0337923156969142	0.189183446588457	0.0857312223358449	0.538358281473019	-0.291344659222694	-0.588361418526889	-0.377006088934244	-0.440037228962166
"TRIDC2BG065430"	0.280659824672223	0.547881037332058	0.62297759184848	0.745491397960799	-0.42041972267765	0.0231555111344497	-0.446722078639536	-0.0740124973071061	-0.100832396185303
"TRIDC4AG014340"	-0.278322043590716	-0.39330041006429	-0.437869738212418	-0.294439265397937	0.955369556441961	-0.101877469043766	-0.038540076229655	-0.230370617540326	-0.166070606876757
"TRIDC6AG036960"	0.443607731768952	0.281890505537819	0.954577354356928	0.478401257443333	-0.194499290065343	-0.201300520269802	-0.764605301238969	-0.403377122795608	0.113674574777668
"TRIDC6BG004850"	0.028862530754841	0.0597380983520487	0.488703305985438	-0.0235955282938681	-0.343457043048785	-0.154713485135834	-0.268476642667836	-0.0868466466609004	0.361610315963717
"TRIDC2BG020790"	-0.0672753779787254	-0.129535574963734	0.145667003463496	-0.0346664844494993	0.885006044804101	-0.255848768991897	-0.549169018246912	-0.470953910636645	-0.0841804390783729
"TRIDC2AG002640"	-0.320429264662563	-0.394859331116528	-0.575619916028764	-0.378591528039756	0.84083216139783	-0.0589781478912276	0.157088091391622	-0.0917994859234263	-0.156732033754723
"TRIDC7AG045090"	0.191478244107434	0.21014243984825	0.61384884556753	0.216100047402355	-0.715001218618431	0.000675053328622212	-0.102369301875818	-0.0793233717418742	0.433308875111911
"TRIDC3BG048860"	0.369689069502598	0.117572498367191	0.596248534715691	0.19552426550006	0.385309255794911	-0.269401632285557	-0.737615856038643	-0.419000442725257	-0.131596617527532
"TRIDC2AG009050"	-0.14171796645708	-0.271512835862736	0.181999610762649	0.0407892611547093	0.822032730974817	-0.310636467552003	-0.497917829121679	-0.468580268541364	-0.124738771322736
